key,family,block,numel,fp_changed_count,fp_changed_ratio,pct_l2_change,pct_scalar_changed,fp_mean_abs_delta,fp_max_abs_delta,fp_mean_abs_delta_changed_only,qparam_source,bucket_mean,bucket_median,update_over_bucket_mean_changed_only,update_over_bucket_median_changed_only,frac_update_over_bucket_lt_05_changed_only,frac_update_over_bucket_05_1_changed_only,frac_update_over_bucket_ge_1_changed_only,same_bucket_count,cross_bucket_count,same_bucket_ratio_over_fp_changed,cross_bucket_ratio_over_fp_changed,q_mean_abs_delta_to_base_all,q_mean_abs_delta_to_base_changed_only,q_survival_count,q_survival_ratio_over_fp_changed,closer_to_uce_count,closer_to_base_count,tie_count,closer_to_uce_ratio_over_fp_changed,closer_to_base_ratio_over_fp_changed,tie_ratio_over_fp_changed,collapse_to_base_q_count,collapse_to_base_q_ratio_over_fp_changed,same_sign_count,same_sign_ratio_over_fp_changed,mean_shrinkage_ratio_changed_only,median_shrinkage_ratio_changed_only
up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_k.weight,to_k,up_blocks.2,491520,484666,0.9860555013020833,6.159159255351775,98.60555013020833,0.002268363256007433,0.0384521484375,0.0023004417307674885,saved_w_scale,0.0015039811842143536,0.0014804337406530976,1.546380877494812,0.8953726291656494,34.730103611946106,18.50305199623108,46.766844391822815,157004,327662,0.3239426739238981,0.6760573260761019,0.0022684347350150347,0.002300326246768236,484666,1.0,484653,0,13,0.9999731774046456,0.0,2.6822595354326485e-05,0,0.0,484666,1.0,0.9993486404418945,1.0
up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,to_v,up_blocks.2,491520,482578,0.9818074544270833,5.718288723332587,98.18074544270833,0.0019205458229407668,0.0348358154296875,0.0019561329390853643,saved_w_scale,0.0014158292906358838,0.0014107157476246357,1.4020780324935913,0.8100460767745972,36.90823018550873,19.31729167699814,43.774476647377014,165275,317303,0.34248349489616187,0.6575165051038382,0.001920641167089343,0.0019560230430215597,482578,1.0,482554,0,24,0.999950267107079,0.0,4.973289292093713e-05,4,8.288815486822856e-06,482578,1.0,0.9990798234939575,1.0
up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_k.weight,to_k,up_blocks.2,491520,484483,0.9856831868489583,6.976604479547503,98.56831868489583,0.002237959997728467,0.04366302490234375,0.002270465949550271,saved_w_scale,0.0012849888298660517,0.001269772881641984,1.7620567083358765,1.0103334188461304,31.593057513237,18.11477392911911,50.29217004776001,143365,341118,0.295913375701521,0.704086624298479,0.0022379891015589237,0.002270338125526905,484483,1.0,484457,0,26,0.9999463345463102,0.0,5.366545368980955e-05,3,6.192167733439563e-06,484483,1.0,0.9992406964302063,1.0
up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v.weight,to_v,up_blocks.2,491520,485007,0.986749267578125,6.97631360411238,98.6749267578125,0.001552970614284277,0.033050537109375,0.0015738247893750668,saved_w_scale,0.0009427110198885202,0.000920456659514457,1.6662622690200806,0.9635326862335205,32.46777951717377,18.634988367557526,48.89723360538483,146709,338298,0.3024884176929405,0.6975115823070595,0.0015529836528003216,0.0015737368958070874,485007,1.0,484985,0,22,0.9999546398299406,0.0,4.5360170059401205e-05,3,6.1854777353728916e-06,485007,1.0,0.9993903636932373,1.0
up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_k.weight,to_k,up_blocks.2,491520,483419,0.9835184733072917,6.632870511662833,98.35184733072917,0.002129442524164915,0.03814697265625,0.0021651270799338818,saved_w_scale,0.0012930925004184246,0.0012943651527166367,1.6892205476760864,0.9492839574813843,33.97011756896973,17.45690554380417,48.572978377342224,152868,330551,0.31622257296465384,0.6837774270353462,0.002129512606188655,0.0021650069393217564,483419,1.0,483391,0,28,0.9999420792314742,0.0,5.7920768525854386e-05,3,6.205796627770113e-06,483419,1.0,0.9990975260734558,1.0
up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v.weight,to_v,up_blocks.2,491520,482688,0.98203125,6.531638503548324,98.203125,0.0012626032112166286,0.0243682861328125,0.0012857055990025401,saved_w_scale,0.0008475737413391471,0.0008482241537421942,1.5303840637207031,0.8769921660423279,35.06799340248108,18.770095705986023,46.1619108915329,157505,325183,0.3263080913550782,0.6736919086449218,0.0012626610696315765,0.0012856468092650175,482688,1.0,482673,0,15,0.9999689240254575,0.0,3.1075974542561656e-05,8,1.6573853089366217e-05,482688,1.0,0.999131441116333,1.0
up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_k.weight,to_k,up_blocks.3,245760,242292,0.985888671875,6.086849448239578,98.5888671875,0.0018249333370476961,0.0385284423828125,0.0018510542577132583,saved_w_scale,0.001582045224495232,0.0015236430335789919,1.25526762008667,0.6877117156982422,41.35217070579529,19.580918550491333,39.06691074371338,92182,150110,0.38045828999719344,0.6195417100028066,0.0018250021385028958,0.0018509599613025784,242292,1.0,242264,0,28,0.9998844369603619,0.0,0.0001155630396381226,4,1.6509005662588942e-05,242292,1.0,0.9992649555206299,1.0
up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v.weight,to_v,up_blocks.3,245760,240321,0.97786865234375,5.001406680613924,97.786865234375,0.00042665403452701867,0.0085601806640625,0.0004363102198112756,saved_w_scale,0.00037452427204698324,0.0003485606284812093,1.2461446523666382,0.6841706037521362,41.21654033660889,20.035286247730255,38.74817490577698,91011,149310,0.37870598075074585,0.6212940192492541,0.00042667172965593636,0.00043626589467749,240321,1.0,240311,0,10,0.9999583889880618,0.0,4.161101193819932e-05,5,2.080550596909966e-05,240321,1.0,0.9986019730567932,0.999983012676239
up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_k.weight,to_k,up_blocks.3,245760,241119,0.98111572265625,5.968239500871419,98.111572265625,0.0019279359839856625,0.03765869140625,0.0019650442991405725,saved_w_scale,0.0015344590647146106,0.001515538664534688,1.3383430242538452,0.7794536352157593,38.44450116157532,18.918459117412567,42.637038230895996,86189,154930,0.35745420311132675,0.6425457968886732,0.001927998149767518,0.0019648887682706118,241119,1.0,241102,0,17,0.9999294953943904,0.0,7.050460560967821e-05,1,4.147329741745777e-06,241119,1.0,0.9987131357192993,1.0
up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v.weight,to_v,up_blocks.3,245760,241641,0.98323974609375,5.712037278730671,98.323974609375,0.0006360419210977852,0.016389846801757812,0.0006468839128501713,saved_w_scale,0.0005040748510509729,0.00045265976223163307,1.3760292530059814,0.7788815498352051,37.451010942459106,20.280085504055023,42.26890206336975,84392,157249,0.349245368128753,0.650754631871247,0.0006360674742609262,0.00064684241078794,241641,1.0,241631,0,10,0.9999586162944203,0.0,4.1383705579765025e-05,3,1.2415111673929507e-05,241641,1.0,0.9990726709365845,1.0
